Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Irrigation,Pesticides_Used_kg,Planting_Density,Previous_Crop,Yield_ton_per_ha
Region_B,Sandy,5.72,746.6,30.0,66.8,214.7,Sprinkler,47.8,8.5,Wheat,136.01
Region_C,Loam,6.65,1353.5,19.0,68.9,275.0,Sprinkler,22.6,21.7,No_Previous_Crop,171.54
Region_D,Clay,7.15,277.1,34.9,76.1,150.4,Rainfed,22.7,7.4,No_Previous_Crop,94.77
Region_B,Clay,6.72,1429.3,28.6,53.8,129.8,Flood,16.4,12.5,No_Previous_Crop,118.07
Region_A,Loam,6.89,1113.2,34.9,44.7,248.3,Flood,44.8,11.8,No_Previous_Crop,163.04
Region_D,Loam,6.8,1050.5,23.4,55.1,62.2,Flood,43.9,7.4,No_Previous_Crop,65.47
Region_B,Clay,7.49,595.2,15.1,64.9,280.0,Flood,15.5,12.8,Barley,168.22
Region_B,Loam,5.66,355.2,21.7,51.3,161.6,Flood,31.3,23.4,Rice,100.07
Region_C,Loam,7.05,646.4,18.7,74.6,136.8,Flood,46.1,15.6,Rice,89.27
Region_B,Loam,5.75,614.1,30.7,66.1,181.6,Sprinkler,20.2,21.4,Rice,116.71
Region_D,Sandy,7.02,374.0,32.7,84.5,172.9,Sprinkler,10.9,20.0,No_Previous_Crop,109.07
Region_D,Sandy,6.87,613.7,24.0,83.6,114.4,Rainfed,8.5,5.0,No_Previous_Crop,78.59
Region_C,Clay,6.82,979.2,22.3,72.6,138.9,Rainfed,14.7,7.0,Rice,96.2
Region_C,Sandy,7.12,634.4,17.1,58.2,247.2,Flood,2.4,14.7,Wheat,137.7
Region_A,Sandy,7.07,1110.3,18.5,45.0,220.4,Rainfed,48.8,11.7,Rice,145.44
Region_A,Loam,7.07,799.3,31.6,54.6,266.7,Flood,42.0,22.4,Maize,162.31
Region_D,Sandy,7.38,1124.8,16.7,43.1,211.6,Rainfed,0.1,11.2,Barley,143.3
Region_D,Sandy,7.3,1088.8,21.7,39.2,248.8,Flood,16.3,15.2,Barley,160.84
Region_B,Clay,5.64,787.9,27.6,84.9,233.8,Sprinkler,6.4,15.7,Rice,147.27
Region_A,Clay,6.14,397.3,15.6,55.2,262.1,Flood,18.1,22.4,Rice,145.84
Region_B,Loam,6.37,795.9,21.3,65.0,280.1,Drip,37.7,14.8,No_Previous_Crop,173.97
Region_B,Clay,6.49,1450.2,24.4,42.0,234.9,Sprinkler,31.4,23.4,Wheat,153.04
Region_A,Sandy,7.38,1272.0,19.1,68.2,52.9,Drip,48.1,9.5,Wheat,68.05
Region_A,Loam,7.26,1333.4,25.2,36.5,86.5,Flood,35.4,9.6,No_Previous_Crop,93.04
Region_B,Sandy,5.74,1437.6,27.1,67.3,298.0,Drip,18.7,12.2,No_Previous_Crop,205.23
Region_B,Sandy,7.22,1153.4,34.1,63.8,179.3,Flood,38.6,5.3,Wheat,132.12
Region_B,Clay,5.93,1110.6,30.0,81.7,125.7,Sprinkler,36.6,10.0,Barley,107.57
Region_C,Loam,6.07,1004.6,24.2,60.7,295.2,Drip,25.6,9.7,No_Previous_Crop,180.13
Region_A,Sandy,6.68,1195.6,32.0,74.2,298.1,Drip,22.0,20.4,No_Previous_Crop,182.81
Region_D,Clay,7.07,760.2,16.7,77.2,207.2,Drip,27.0,20.9,Maize,131.33
Region_C,Loam,7.19,885.2,17.6,60.3,169.5,Flood,6.7,12.5,No_Previous_Crop,112.44
Region_B,Sandy,6.69,526.1,30.2,30.5,103.5,Drip,38.8,12.9,No_Previous_Crop,76.88
Region_B,Clay,6.05,1399.4,17.9,78.5,276.8,Drip,21.3,5.8,Barley,190.75
Region_A,Clay,6.96,766.3,26.5,46.9,106.3,Flood,4.6,17.2,Wheat,77.92
Region_A,Sandy,5.62,883.4,22.0,30.8,258.5,Sprinkler,9.5,16.9,Rice,165.46
Region_B,Loam,7.14,564.8,20.2,68.3,158.9,Rainfed,4.5,11.1,Maize,88.14
Region_C,Clay,6.2,314.3,22.6,47.4,181.8,Drip,7.4,15.9,Rice,106.59
Region_C,Clay,7.19,750.3,22.2,41.1,126.9,Drip,36.6,14.8,Barley,90.05
Region_A,Loam,7.23,363.0,23.2,65.1,256.5,Flood,35.7,17.5,Maize,149.11
Region_C,Clay,5.82,991.6,28.4,54.6,143.1,Rainfed,36.5,7.2,Rice,115.3
Region_C,Clay,6.0,739.6,34.1,44.3,94.8,Flood,11.0,18.8,Wheat,68.37
Region_D,Clay,6.37,537.1,23.4,36.5,85.0,Drip,4.5,18.6,Wheat,69.78
Region_C,Sandy,6.8,775.0,15.2,53.8,289.2,Drip,45.6,17.6,No_Previous_Crop,171.63
Region_C,Loam,6.97,1323.2,17.5,84.1,167.6,Flood,40.7,14.6,Barley,126.35
Region_B,Loam,6.83,800.8,17.1,72.6,204.3,Drip,17.3,15.1,Maize,129.54
Region_A,Loam,5.95,376.6,22.7,56.8,198.5,Drip,1.9,17.3,Maize,112.66
Region_A,Clay,5.65,1416.0,25.9,43.8,76.4,Rainfed,15.4,11.2,Barley,96.22
Region_D,Sandy,7.43,1387.6,19.7,50.6,113.7,Rainfed,45.4,15.2,Rice,103.89
Region_B,Loam,7.18,1149.2,17.0,90.0,99.7,Drip,39.8,8.5,Barley,89.75
Region_D,Clay,6.67,610.5,26.2,68.5,167.2,Sprinkler,44.1,17.7,Rice,104.18
Region_B,Loam,6.54,900.7,28.9,85.5,66.9,Drip,41.9,6.4,Barley,60.9
Region_C,Loam,6.17,1062.0,16.8,30.5,264.6,Flood,35.2,19.4,Barley,167.86
Region_A,Sandy,6.76,755.8,16.9,60.4,177.0,Sprinkler,10.3,9.3,Maize,119.45
Region_B,Sandy,5.78,735.2,25.1,35.7,249.9,Flood,31.7,15.2,Rice,155.59
Region_D,Loam,6.3,820.5,30.0,44.5,149.1,Drip,2.7,9.8,Rice,103.0
Region_C,Clay,6.5,431.8,20.5,54.2,153.8,Sprinkler,22.6,13.8,Wheat,86.41
Region_C,Sandy,6.69,370.8,16.0,42.9,127.5,Drip,16.2,19.1,No_Previous_Crop,78.62
Region_C,Sandy,7.08,1423.5,28.0,41.4,87.2,Drip,7.6,15.0,Wheat,94.18
Region_D,Sandy,6.25,353.2,19.3,81.7,181.0,Sprinkler,7.8,14.3,Maize,104.6
Region_A,Clay,7.17,1237.3,23.0,89.4,89.5,Drip,40.3,7.0,No_Previous_Crop,87.34
Region_D,Clay,6.96,1481.6,27.6,61.7,125.2,Rainfed,37.4,20.7,No_Previous_Crop,117.28
Region_C,Clay,7.3,557.2,23.5,40.6,170.5,Rainfed,19.0,8.9,Maize,110.02
Region_A,Clay,6.94,258.3,26.6,69.5,221.2,Drip,30.7,17.4,Wheat,123.78
Region_A,Loam,5.93,419.0,31.9,48.8,251.6,Drip,27.6,6.6,Barley,143.55
Region_C,Clay,5.65,550.3,15.4,44.9,257.9,Drip,38.9,22.4,Barley,139.9
Region_C,Sandy,6.8,976.3,25.6,85.0,187.2,Sprinkler,43.6,9.8,Wheat,134.62
Region_C,Sandy,5.91,925.7,20.3,83.2,171.7,Sprinkler,2.7,9.4,No_Previous_Crop,113.69
Region_A,Sandy,6.2,943.6,27.1,53.3,218.4,Flood,47.5,11.3,Barley,143.64
Region_A,Loam,5.68,1259.5,23.7,88.5,127.8,Drip,38.0,15.8,Barley,102.57
Region_D,Clay,6.14,899.1,16.1,49.4,243.6,Rainfed,2.7,11.6,Wheat,152.08
Region_D,Sandy,7.29,1242.2,23.5,46.9,178.3,Drip,32.4,15.4,Wheat,130.21
Region_D,Loam,7.18,559.5,32.0,87.8,80.9,Drip,48.7,20.0,Wheat,55.42
Region_C,Clay,5.77,209.6,31.2,86.0,201.8,Flood,31.9,12.0,Rice,112.62
Region_B,Clay,7.18,1050.3,21.4,67.0,267.6,Drip,35.9,6.9,Maize,171.0
Region_A,Loam,6.02,1156.5,21.6,88.4,282.4,Drip,16.2,14.6,Maize,187.24
Region_D,Loam,7.24,976.6,20.9,83.8,279.9,Drip,35.6,24.5,No_Previous_Crop,168.13
Region_B,Sandy,6.65,201.1,22.7,77.9,190.7,Flood,27.3,7.7,No_Previous_Crop,100.87
Region_B,Sandy,7.45,577.1,22.7,42.5,193.9,Sprinkler,14.3,13.6,Rice,116.92
Region_A,Clay,6.91,1394.7,28.7,55.3,157.2,Drip,28.4,9.9,Rice,122.85
Region_D,Loam,6.13,837.6,25.2,73.8,61.9,Drip,18.2,8.7,Maize,66.46
Region_D,Loam,6.75,229.9,23.6,74.0,253.7,Rainfed,0.2,21.2,No_Previous_Crop,140.82
Region_D,Loam,7.16,1215.1,32.9,80.5,208.6,Sprinkler,36.8,17.5,No_Previous_Crop,150.63
Region_A,Sandy,6.43,230.0,30.5,62.0,88.3,Sprinkler,36.5,7.1,Maize,56.37
Region_D,Loam,6.7,506.7,18.1,65.7,161.3,Sprinkler,28.7,6.4,Barley,96.72
Region_C,Clay,5.86,825.4,30.0,32.5,147.9,Rainfed,0.5,6.3,Wheat,105.71
Region_C,Sandy,6.41,731.3,28.8,78.2,180.1,Flood,45.7,16.6,Rice,119.71
Region_B,Loam,5.82,1191.3,18.9,89.6,258.2,Sprinkler,25.6,22.1,Rice,165.72
Region_D,Loam,5.96,1177.6,17.3,37.5,122.5,Rainfed,16.5,17.9,No_Previous_Crop,106.45
Region_D,Clay,6.3,683.2,28.7,64.4,194.4,Flood,36.2,20.6,Wheat,128.77
Region_A,Sandy,6.96,202.0,23.8,44.2,286.1,Sprinkler,7.1,17.6,Barley,160.71
Region_C,Sandy,6.5,1231.5,22.5,73.7,269.0,Flood,44.8,16.3,No_Previous_Crop,175.15
Region_A,Sandy,6.78,670.1,16.8,87.7,253.8,Drip,14.2,19.9,Wheat,144.41
Region_B,Clay,6.8,1073.1,30.2,59.9,64.9,Sprinkler,12.3,22.9,Barley,57.83
Region_A,Sandy,5.69,485.7,21.2,59.8,266.2,Drip,27.0,23.7,Maize,147.85
Region_C,Sandy,5.94,213.1,21.8,56.8,128.9,Rainfed,49.2,19.1,Maize,76.4
Region_B,Loam,5.58,1173.6,23.1,86.5,76.7,Sprinkler,37.5,20.6,Barley,82.94
Region_B,Loam,5.78,769.9,30.0,38.9,280.5,Flood,16.9,25.0,Wheat,159.44
Region_C,Sandy,5.66,423.2,15.1,46.8,275.0,Rainfed,5.1,19.4,Barley,145.54
Region_A,Sandy,6.42,653.7,32.6,76.6,121.4,Rainfed,33.1,24.1,Barley,73.64
Region_D,Clay,7.31,756.5,31.5,43.5,161.9,Rainfed,39.9,14.0,Rice,105.18
Region_D,Sandy,6.15,623.2,21.9,74.9,121.3,Sprinkler,3.3,14.9,Rice,85.49
Region_C,Clay,7.46,452.8,33.7,89.7,60.1,Sprinkler,18.2,13.9,Barley,45.65
Region_D,Clay,6.99,651.9,15.2,50.7,274.1,Sprinkler,14.5,16.4,No_Previous_Crop,165.3
Region_A,Sandy,5.89,1323.9,23.4,60.5,182.3,Drip,27.8,24.1,No_Previous_Crop,126.08
Region_D,Loam,6.61,382.3,16.6,84.6,95.5,Sprinkler,36.2,15.7,Rice,62.41
Region_A,Sandy,7.25,270.9,26.5,32.6,178.1,Drip,23.7,12.9,Maize,99.53
Region_C,Sandy,5.76,1311.1,34.2,56.8,199.4,Drip,12.2,18.6,Rice,149.95
Region_D,Clay,5.65,1167.0,28.1,54.4,247.0,Flood,15.8,17.1,Barley,171.39
Region_C,Clay,6.68,1416.9,24.5,85.9,236.6,Sprinkler,26.2,8.5,Wheat,164.63
Region_C,Clay,6.16,1492.1,31.8,50.5,229.6,Sprinkler,32.3,6.5,Wheat,162.81
Region_B,Loam,5.98,1342.2,27.6,38.5,246.3,Flood,3.4,9.6,No_Previous_Crop,169.95
Region_A,Loam,7.3,239.5,26.7,57.5,230.3,Flood,44.1,9.3,Barley,135.56
Region_B,Clay,5.75,1107.0,27.7,50.2,80.0,Flood,16.8,24.6,Barley,71.73
Region_B,Loam,7.4,233.4,29.8,44.0,274.7,Sprinkler,5.6,8.0,Maize,150.36
Region_B,Clay,6.47,801.8,26.2,52.1,192.2,Rainfed,38.6,15.3,Barley,123.77
Region_C,Clay,5.69,408.1,24.1,47.1,270.6,Drip,43.4,7.7,Wheat,158.39
Region_D,Clay,5.7,1142.3,17.1,45.9,160.0,Sprinkler,40.8,7.0,Barley,105.72
Region_D,Sandy,6.81,322.8,17.3,40.1,171.6,Flood,48.3,19.3,Wheat,101.25
Region_C,Clay,6.09,1491.8,26.3,85.8,61.9,Drip,5.7,6.5,Rice,80.22
Region_A,Loam,6.88,381.0,16.2,48.2,278.9,Drip,8.5,23.3,Barley,161.69
Region_B,Loam,5.76,867.2,20.6,56.2,73.7,Flood,23.5,11.9,Rice,58.1
Region_B,Sandy,6.82,642.3,27.9,41.3,259.2,Drip,31.1,18.3,Wheat,164.76
Region_C,Sandy,7.44,1426.8,24.2,40.3,247.7,Drip,13.7,11.3,No_Previous_Crop,166.66
Region_A,Sandy,7.41,291.1,26.3,38.0,86.7,Rainfed,18.0,14.6,No_Previous_Crop,58.03
Region_B,Loam,6.32,819.0,26.4,47.7,89.3,Rainfed,48.6,24.2,Rice,72.07
Region_D,Sandy,6.62,992.6,21.2,37.5,252.5,Rainfed,40.2,5.6,No_Previous_Crop,166.42
Region_C,Clay,5.52,282.6,18.2,45.4,271.3,Sprinkler,41.1,13.0,Barley,151.68
Region_B,Sandy,6.95,645.1,33.2,72.5,126.4,Rainfed,37.2,24.9,No_Previous_Crop,74.51
Region_A,Loam,5.53,1138.8,25.8,40.2,80.7,Drip,34.4,17.7,Wheat,86.09
Region_D,Clay,5.54,920.9,31.8,46.3,221.4,Drip,36.4,20.4,Wheat,151.22
Region_A,Clay,6.58,1458.2,17.2,30.2,211.9,Flood,0.4,19.0,No_Previous_Crop,147.95
Region_C,Sandy,7.03,613.8,17.6,59.4,106.1,Sprinkler,37.6,5.4,Wheat,74.35
Region_B,Loam,5.74,1303.3,25.1,88.1,204.4,Sprinkler,9.8,24.9,Barley,155.9
Region_A,Loam,7.48,1243.4,22.3,40.9,139.4,Drip,43.9,6.0,Maize,106.71
Region_D,Sandy,5.98,1037.4,23.5,78.6,138.5,Rainfed,42.7,14.6,Wheat,107.58
Region_A,Sandy,6.52,628.3,16.2,60.5,130.4,Flood,5.7,23.2,Maize,82.44
Region_C,Clay,7.14,740.4,31.9,72.0,242.4,Drip,37.0,16.4,Wheat,153.87
Region_C,Sandy,6.83,302.6,21.3,51.1,171.6,Flood,15.0,13.3,Barley,106.67
Region_C,Sandy,6.14,1417.4,25.3,52.0,221.0,Drip,38.1,10.3,No_Previous_Crop,157.87
Region_B,Clay,6.79,1414.7,24.2,86.5,111.3,Rainfed,38.8,17.1,Wheat,105.69
Region_B,Clay,7.32,487.4,31.7,76.9,242.5,Sprinkler,1.6,7.3,No_Previous_Crop,144.03
Region_C,Clay,7.32,264.3,30.9,54.1,117.4,Flood,29.3,14.8,No_Previous_Crop,69.89
Region_D,Clay,5.6,1013.1,32.3,73.7,181.5,Sprinkler,25.0,7.0,Barley,132.78
Region_D,Loam,7.02,1447.4,27.5,87.5,63.9,Sprinkler,45.8,13.3,Rice,81.9
Region_D,Clay,5.63,937.1,23.3,49.4,222.1,Sprinkler,8.5,10.6,No_Previous_Crop,142.74
Region_C,Sandy,7.21,933.7,20.5,36.0,260.7,Sprinkler,3.6,17.8,No_Previous_Crop,161.88
Region_C,Sandy,6.31,899.9,33.9,48.9,252.8,Drip,30.7,23.6,No_Previous_Crop,158.47
Region_D,Clay,5.86,1484.8,22.5,30.6,181.3,Drip,3.3,7.1,Maize,139.7
Region_D,Loam,6.9,343.2,17.1,33.5,174.2,Rainfed,36.3,23.5,No_Previous_Crop,93.03
Region_C,Loam,5.91,743.7,24.7,68.4,120.7,Sprinkler,39.4,21.5,No_Previous_Crop,83.44
Region_B,Loam,6.95,545.7,33.7,62.8,216.4,Sprinkler,0.9,23.4,No_Previous_Crop,133.83
Region_C,Clay,7.27,732.9,18.1,52.9,255.5,Drip,5.2,24.4,Wheat,152.65
Region_A,Clay,6.0,967.4,17.7,40.3,126.1,Drip,19.2,19.3,Barley,97.05
Region_A,Clay,6.55,356.2,26.0,71.7,168.1,Rainfed,30.8,17.0,Barley,97.05
Region_B,Sandy,7.23,1226.7,23.1,87.2,232.5,Sprinkler,9.0,23.6,Maize,158.74
Region_C,Sandy,6.12,447.8,33.8,89.0,293.8,Drip,17.4,16.1,Rice,161.42
Region_D,Clay,5.66,659.1,18.1,61.4,80.4,Rainfed,32.0,5.6,Barley,53.77
Region_B,Clay,6.39,712.5,22.8,63.5,128.3,Rainfed,28.9,18.7,Barley,96.07
Region_D,Clay,7.36,459.4,25.3,54.6,227.3,Drip,13.3,5.5,Rice,134.05
Region_C,Clay,6.06,829.9,30.7,73.6,196.5,Flood,14.2,9.5,Wheat,128.83
Region_C,Clay,6.38,1289.2,18.1,41.7,241.3,Drip,27.9,17.8,Maize,162.51
Region_D,Clay,6.97,689.5,28.4,52.5,257.3,Sprinkler,27.5,16.3,Barley,153.74
Region_D,Clay,7.02,211.7,22.5,89.2,236.1,Rainfed,30.6,6.0,Barley,129.11
Region_D,Clay,7.35,380.7,32.4,67.4,133.5,Drip,46.5,22.2,Maize,79.28
Region_D,Loam,6.93,1411.8,15.4,47.3,246.1,Sprinkler,35.3,6.0,No_Previous_Crop,180.28
Region_D,Loam,6.45,229.1,17.8,69.5,75.7,Flood,44.7,15.0,Barley,43.76
Region_B,Loam,6.89,1103.9,18.9,85.1,107.4,Drip,27.1,16.7,Wheat,80.94
Region_C,Sandy,6.62,876.7,32.9,81.4,117.5,Rainfed,23.8,6.8,Rice,82.17
Region_D,Loam,5.59,612.2,24.5,39.2,153.6,Rainfed,10.7,12.5,Wheat,105.76
Region_C,Clay,6.5,762.4,34.9,81.9,86.5,Sprinkler,1.4,14.6,Wheat,72.43
Region_C,Sandy,5.92,992.2,33.5,66.5,258.7,Drip,19.1,12.6,Wheat,167.36
Region_A,Sandy,7.3,1360.9,22.6,32.3,67.9,Flood,23.7,5.6,Rice,84.81
Region_D,Sandy,5.69,946.7,20.1,69.4,282.1,Drip,40.7,5.9,Wheat,169.4
Region_A,Sandy,6.45,1004.1,30.7,49.1,138.4,Flood,2.4,19.2,Barley,116.64
Region_D,Loam,6.68,937.3,30.9,61.8,212.2,Sprinkler,15.0,11.9,Barley,145.1
Region_B,Loam,5.5,1488.4,30.7,49.3,293.2,Rainfed,26.9,16.8,Wheat,200.53
Region_D,Clay,5.72,566.5,21.0,84.5,292.4,Sprinkler,32.4,21.5,Wheat,165.08
Region_C,Loam,5.98,1415.3,32.1,54.9,60.1,Sprinkler,15.8,24.2,Barley,79.54
Region_D,Loam,7.49,482.7,27.9,41.8,63.2,Flood,28.6,6.5,Barley,53.84
Region_B,Sandy,7.24,1017.9,21.1,33.8,195.6,Flood,22.6,7.0,Maize,128.25
Region_A,Sandy,7.42,680.1,17.7,81.0,282.2,Rainfed,40.5,18.1,No_Previous_Crop,170.58
Region_A,Clay,7.29,881.7,28.0,80.6,224.6,Flood,4.5,7.9,Wheat,145.65
Region_A,Sandy,6.65,981.9,17.0,74.1,93.8,Flood,2.8,24.5,Wheat,84.76
Region_D,Clay,6.31,1492.5,32.3,55.9,117.0,Flood,26.9,16.5,Wheat,112.36
Region_C,Loam,7.47,1015.2,20.3,77.8,293.7,Drip,23.6,5.3,Maize,173.83
Region_A,Clay,7.33,935.6,34.7,88.6,275.4,Sprinkler,46.4,23.1,Maize,178.08
Region_C,Loam,6.19,940.0,18.2,37.2,227.1,Flood,9.2,17.4,Maize,147.0
Region_A,Clay,6.86,1350.7,33.9,80.3,184.9,Drip,26.3,20.5,Maize,140.61
Region_D,Loam,6.09,962.2,34.4,71.8,211.2,Rainfed,10.7,11.2,Wheat,136.66
Region_B,Sandy,6.41,356.2,22.8,35.4,159.8,Flood,11.5,23.9,Rice,93.23
Region_D,Sandy,7.33,741.5,22.6,84.4,148.3,Rainfed,24.2,9.1,Maize,100.97
Region_A,Clay,6.01,1085.4,29.2,79.0,292.3,Sprinkler,8.5,7.8,No_Previous_Crop,185.99
Region_C,Clay,7.01,1159.4,21.9,46.8,50.7,Flood,8.3,12.2,Rice,58.01
Region_B,Clay,5.68,1002.9,22.4,45.3,286.9,Rainfed,41.0,22.7,Wheat,172.4
Region_C,Sandy,7.29,876.4,26.5,31.9,51.2,Rainfed,26.3,17.0,Wheat,52.35
Region_C,Loam,6.51,239.9,32.3,55.0,222.1,Drip,27.2,6.7,Rice,134.55
Region_D,Clay,5.79,403.4,17.2,66.1,102.8,Flood,34.1,24.4,Wheat,62.36
Region_D,Sandy,6.49,778.4,32.8,51.1,290.7,Sprinkler,31.5,18.8,Barley,179.16
Region_A,Clay,7.41,1005.5,23.1,70.2,226.2,Sprinkler,40.4,21.8,Maize,155.08
Region_D,Sandy,6.75,1305.9,15.7,77.4,222.1,Sprinkler,28.2,24.1,Barley,157.88
Region_A,Clay,6.42,1482.7,23.8,42.5,95.4,Flood,7.5,14.1,Maize,95.96
Region_C,Loam,6.76,364.6,31.5,86.9,286.1,Flood,26.3,7.2,Rice,166.49
Region_D,Clay,6.59,1243.5,26.8,82.7,67.4,Rainfed,11.5,14.4,Wheat,78.69
Region_A,Loam,6.84,912.3,24.1,60.0,128.7,Sprinkler,27.6,23.1,Rice,101.0
Region_A,Clay,6.07,511.2,24.3,71.3,52.1,Rainfed,46.9,17.2,Barley,55.48
Region_D,Sandy,7.29,757.6,19.6,36.3,72.2,Sprinkler,42.5,9.9,No_Previous_Crop,65.72
Region_D,Sandy,6.68,1112.2,34.6,35.0,147.4,Sprinkler,31.6,18.5,No_Previous_Crop,107.73
Region_A,Clay,6.53,1098.8,24.5,39.3,110.4,Flood,21.2,16.1,Wheat,88.16
Region_A,Sandy,6.25,1060.9,15.3,63.7,71.6,Rainfed,13.6,8.7,No_Previous_Crop,70.04
Region_C,Sandy,6.56,1427.8,21.7,67.9,151.4,Sprinkler,30.5,18.4,No_Previous_Crop,123.44
Region_C,Clay,7.01,1175.2,28.5,67.9,219.0,Rainfed,13.7,7.5,Wheat,152.75
Region_B,Clay,6.74,769.3,26.4,63.4,87.6,Sprinkler,49.4,17.7,Maize,73.16
Region_D,Sandy,7.21,668.6,20.9,34.1,98.5,Drip,47.0,19.0,Barley,76.68
Region_C,Clay,6.49,363.9,24.5,55.1,271.1,Flood,34.2,14.7,Barley,144.88
Region_B,Loam,7.06,929.2,17.0,59.9,290.2,Sprinkler,39.3,8.6,No_Previous_Crop,175.4
Region_A,Sandy,6.89,1366.9,19.1,75.5,222.8,Drip,20.3,22.8,Barley,167.85
Region_D,Loam,6.35,1324.8,34.3,30.9,216.3,Rainfed,26.6,8.7,Barley,153.17
Region_B,Loam,6.07,1370.6,35.0,49.1,64.5,Sprinkler,44.7,15.8,Barley,78.04
Region_B,Clay,6.7,394.2,21.7,76.9,144.1,Flood,41.0,14.9,No_Previous_Crop,86.37
Region_D,Sandy,5.95,1175.9,34.2,83.8,115.8,Flood,25.7,12.1,Rice,94.11
Region_A,Loam,6.59,1323.8,18.3,31.6,171.9,Sprinkler,24.6,22.9,Wheat,126.47
Region_B,Sandy,6.89,604.0,26.8,55.3,166.9,Sprinkler,20.6,15.1,Wheat,105.32
Region_C,Loam,6.97,635.9,22.4,56.9,151.3,Sprinkler,40.7,21.6,Barley,105.54
Region_D,Loam,6.1,241.6,27.7,50.9,281.9,Sprinkler,49.5,16.1,Barley,155.54
Region_B,Sandy,5.94,1414.1,34.7,55.6,269.0,Flood,28.2,23.3,Barley,181.31
Region_A,Sandy,6.48,440.4,20.3,50.3,188.7,Sprinkler,49.5,21.4,Barley,108.39
Region_C,Loam,5.86,1101.9,16.5,78.4,252.1,Flood,10.7,18.3,Barley,160.7
Region_C,Loam,7.28,1163.4,27.8,64.0,230.8,Sprinkler,48.3,11.3,Maize,156.86
Region_A,Clay,6.26,956.0,18.0,78.6,165.1,Drip,9.4,9.7,Rice,110.23
Region_B,Loam,5.79,1433.6,34.8,44.1,116.6,Sprinkler,17.0,17.9,Wheat,98.76
Region_C,Sandy,7.36,596.4,33.7,60.6,258.4,Rainfed,34.8,25.0,Maize,148.85
Region_B,Sandy,7.18,1267.2,32.7,41.5,141.8,Flood,15.6,14.7,Maize,103.27
Region_D,Sandy,7.3,568.1,20.9,54.9,128.2,Drip,7.5,16.2,Rice,86.37
Region_C,Loam,5.78,749.6,16.1,70.9,54.5,Flood,7.8,10.4,Wheat,55.02
Region_D,Clay,6.12,1487.1,35.0,35.5,225.8,Sprinkler,3.9,12.1,Rice,165.09
Region_A,Clay,5.59,680.1,22.2,72.8,221.0,Rainfed,2.8,20.6,No_Previous_Crop,131.55
Region_D,Clay,5.89,988.8,31.4,56.8,230.1,Flood,49.9,22.5,Rice,156.04
Region_D,Sandy,5.97,273.6,27.4,67.3,93.9,Sprinkler,20.9,20.1,No_Previous_Crop,69.55
Region_A,Sandy,6.41,415.8,28.8,42.8,139.8,Drip,27.9,21.2,Barley,86.67
Region_A,Loam,6.62,1000.0,20.6,46.6,112.0,Rainfed,41.2,16.1,Barley,85.22
Region_A,Loam,6.87,1476.7,27.9,72.5,166.0,Sprinkler,25.5,15.3,Barley,133.97
Region_A,Loam,6.94,1152.9,23.4,61.2,261.5,Drip,9.0,16.7,Barley,164.27
Region_A,Sandy,5.88,225.2,23.4,42.0,175.0,Drip,10.9,13.9,Maize,97.32
Region_A,Clay,7.04,455.0,21.4,78.9,90.1,Drip,47.6,6.7,No_Previous_Crop,69.66
Region_D,Clay,6.12,436.4,22.2,45.1,152.5,Rainfed,35.5,18.3,Maize,89.82
Region_A,Sandy,6.27,1156.0,15.3,36.4,229.8,Drip,40.2,12.4,Maize,151.26
Region_B,Sandy,6.11,458.7,26.6,53.7,177.3,Flood,7.6,12.9,Rice,111.79
Region_B,Loam,6.69,1001.8,17.9,38.6,275.5,Sprinkler,2.2,21.7,Maize,171.83
Region_D,Loam,6.17,563.5,19.2,80.1,62.2,Flood,6.4,15.7,Rice,53.61
Region_C,Clay,6.51,902.8,21.9,32.1,115.1,Sprinkler,34.5,20.3,Rice,83.05
Region_D,Clay,6.87,661.8,33.9,60.5,211.5,Drip,26.4,14.6,Maize,134.19
Region_C,Clay,7.27,1075.6,25.9,69.4,225.7,Rainfed,8.5,16.3,Maize,142.2
Region_A,Sandy,5.57,342.1,30.7,65.9,231.3,Sprinkler,31.6,16.3,Rice,133.19
Region_D,Loam,7.05,1019.7,16.3,57.0,229.5,Drip,28.8,7.3,Wheat,153.97
Region_C,Loam,6.36,449.0,28.9,32.7,244.6,Sprinkler,38.9,12.1,Wheat,142.79
Region_C,Clay,5.63,926.0,15.9,52.4,52.9,Rainfed,13.2,6.4,Barley,53.6
Region_B,Sandy,5.59,546.3,15.0,63.8,216.0,Drip,5.2,7.2,Barley,123.81
Region_D,Loam,6.14,379.6,23.0,83.7,285.7,Flood,9.4,7.8,Barley,151.1
Region_C,Sandy,6.69,1081.6,24.0,49.6,157.0,Rainfed,35.5,17.8,Barley,112.75
Region_A,Clay,5.82,466.6,20.0,66.6,189.0,Rainfed,0.2,13.9,Rice,112.18
Region_C,Clay,5.93,1072.7,17.3,59.4,254.6,Rainfed,41.3,5.7,Wheat,170.56
Region_A,Sandy,6.95,944.3,21.7,64.4,115.9,Rainfed,8.4,14.5,Rice,88.0
Region_D,Sandy,6.35,1229.3,21.3,89.7,115.7,Flood,29.3,21.2,No_Previous_Crop,99.55
Region_A,Clay,6.03,449.9,16.5,58.5,70.2,Flood,23.4,23.5,Rice,55.42
Region_A,Loam,6.74,971.6,32.1,65.4,160.3,Drip,48.7,8.1,Rice,121.66
